Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.306 ; 12.792
1.314625 ; 12.77751
1.32325 ; 12.76436
1.339786 ; 12.74067
1.356321 ; 12.71693
1.372856 ; 12.69284
1.389391 ; 12.66907
1.405927 ; 12.64605
1.422462 ; 12.62395
1.455532 ; 12.58249
1.488603 ; 12.54416
1.521673 ; 12.50804
1.554743 ; 12.47376
1.587813 ; 12.44088
1.649641 ; 12.3819
1.711469 ; 12.32436
1.747536 ; 12.29056
1.783602 ; 12.25589
1.819669 ; 12.21948
1.837702 ; 12.20012
1.855735 ; 12.17967
1.876345 ; 12.15446
1.88665 ; 12.14087
1.896954 ; 12.12641
1.907259 ; 12.11091
1.917564 ; 12.09411
1.927869 ; 12.07573
1.933021 ; 12.06584
1.938173 ; 12.05542
1.945902 ; 12.0387
1.95363 ; 12.02062
1.958783 ; 12.00783
1.963935 ; 11.99458
1.969087 ; 11.98106
1.974239 ; 11.96766
1.979392 ; 11.95495
1.984544 ; 11.94375
1.989696 ; 11.93515
1.994848 ; 11.93045
2.0 ; 11.93112
2.01 ; 11.95285
2.01635 ; 11.98311
2.0227 ; 12.02614
2.02905 ; 12.07964
2.033819 ; 12.12421
2.038588 ; 12.17003
2.043369 ; 12.21478
2.04815 ; 12.25602
2.054525 ; 12.3023
2.0609 ; 12.33609
2.065679 ; 12.35266
2.077625 ; 12.36459
2.083598 ; 12.35845
2.08957 ; 12.34721
2.095543 ; 12.33288
2.101515 ; 12.31703
2.107488 ; 12.30075
2.11346 ; 12.28476
2.120627 ; 12.26648
2.127794 ; 12.24944
2.134962 ; 12.2337
2.142129 ; 12.21916
2.149296 ; 12.2057
2.156463 ; 12.19319
2.163631 ; 12.1815
2.170798 ; 12.17053
2.185132 ; 12.15037
2.194688 ; 12.13801
2.212606 ; 12.11663
2.230524 ; 12.09706
2.248442 ; 12.07885
2.26636 ; 12.06171
2.302196 ; 12.0298
2.338032 ; 11.99998
2.373868 ; 11.97152
2.409704 ; 11.94398
2.481375 ; 11.89028
2.534125 ; 11.85081
2.586875 ; 11.80998
2.61325 ; 11.78843
2.639625 ; 11.76553
2.666 ; 11.74044
2.692375 ; 11.71225
2.702313 ; 11.70077
2.71225 ; 11.6889
2.722188 ; 11.67679
2.732125 ; 11.66469
2.742063 ; 11.6529
2.752 ; 11.64174
2.761925 ; 11.63153
2.77185 ; 11.62246
2.786335 ; 11.61139
2.800819 ; 11.60255
2.815304 ; 11.59513
2.829788 ; 11.58816
2.844273 ; 11.58085
2.858757 ; 11.57267
2.873241 ; 11.5634
2.887725 ; 11.553
2.908847 ; 11.53594
2.929969 ; 11.51681
2.951091 ; 11.49578
2.972213 ; 11.47303
2.993335 ; 11.44889
3.003896 ; 11.43651
3.014457 ; 11.42414
3.025018 ; 11.41202
3.035579 ; 11.40053
3.04614 ; 11.39023
3.0567 ; 11.38189
3.06784 ; 11.37636
3.078979 ; 11.37562
3.101257 ; 11.39507
3.112396 ; 11.41796
3.123535 ; 11.45025
3.134674 ; 11.49082
3.145813 ; 11.537
3.155725 ; 11.57964
3.16316 ; 11.61056
3.170594 ; 11.63911
3.185463 ; 11.68488
3.200332 ; 11.71157
3.2152 ; 11.71893
3.231424 ; 11.70902
3.247647 ; 11.68652
3.263871 ; 11.65703
3.280094 ; 11.62439
3.296318 ; 11.59077
3.312541 ; 11.55715
3.328765 ; 11.52385
3.344988 ; 11.49079
3.363916 ; 11.45221
3.382843 ; 11.41308
3.401771 ; 11.37274
3.420698 ; 11.33044
3.430162 ; 11.30829
3.439626 ; 11.28532
3.44909 ; 11.26145
3.458553 ; 11.23658
3.468017 ; 11.21065
3.47748 ; 11.18367
3.486944 ; 11.15576
3.496407 ; 11.12723
3.507223 ; 11.09473
3.512631 ; 11.07903
3.518038 ; 11.06412
3.527502 ; 11.04139
3.536966 ; 11.02586
3.54643 ; 11.02213
3.555893 ; 11.03581
3.570597 ; 11.10559
3.5853 ; 11.24817
3.5913 ; 11.32749
3.5973 ; 11.4172
3.6033 ; 11.51488
3.6093 ; 11.61745
3.615313 ; 11.72151
3.624332 ; 11.87168
3.63335 ; 12.00415
3.645375 ; 12.13803
3.6574 ; 12.21493
3.666691 ; 12.23729
3.675982 ; 12.2333
3.685273 ; 12.20996
3.689918 ; 12.19321
3.694563 ; 12.17413
3.699209 ; 12.15339
3.703854 ; 12.13156
3.708499 ; 12.10912
3.713144 ; 12.08645
3.71779 ; 12.06386
3.722435 ; 12.04156
3.72708 ; 12.01973
3.731725 ; 11.99847
3.736947 ; 11.97535
3.742169 ; 11.95309
3.747391 ; 11.93173
3.752613 ; 11.91125
3.757835 ; 11.89163
3.763057 ; 11.87284
3.7735 ; 11.83763
3.781734 ; 11.81191
3.789968 ; 11.78781
3.798202 ; 11.76521
3.806435 ; 11.74397
3.814669 ; 11.72396
3.822902 ; 11.70506
3.839369 ; 11.67022
3.855837 ; 11.6387
3.872304 ; 11.60993
3.888771 ; 11.58346
3.905238 ; 11.55889
3.938173 ; 11.51425
3.971107 ; 11.47411
4.004042 ; 11.43731
4.036976 ; 11.40302
4.069911 ; 11.37061
4.102845 ; 11.33964
4.168714 ; 11.28029
4.234582 ; 11.22254
4.281926 ; 11.18103
4.329269 ; 11.13878
4.376612 ; 11.09514
4.423955 ; 11.049
4.471298 ; 10.99905
4.49497 ; 10.9721
4.518641 ; 10.94344
4.542313 ; 10.91268
4.565984 ; 10.87926
4.589656 ; 10.84239
4.613327 ; 10.80096
4.629795 ; 10.76866
4.646262 ; 10.73274
4.662729 ; 10.69223
4.670963 ; 10.66985
4.679196 ; 10.64578
4.690003 ; 10.61117
4.70081 ; 10.57247
4.706214 ; 10.55133
4.711617 ; 10.52883
4.71702 ; 10.50486
4.722423 ; 10.47928
4.727827 ; 10.45199
4.73323 ; 10.42291
4.738633 ; 10.39202
4.744036 ; 10.35938
4.74944 ; 10.3252
4.754843 ; 10.28988
4.760246 ; 10.25404
4.765649 ; 10.21866
4.77131 ; 10.18354
4.77697 ; 10.15242
4.782631 ; 10.12785
4.788291 ; 10.11282
4.793952 ; 10.11069
4.799612 ; 10.1249
4.810933 ; 10.21484
4.825342 ; 10.46664
4.831482 ; 10.61881
4.837621 ; 10.79173
4.843761 ; 10.97838
4.8499 ; 11.17016
4.852713 ; 11.25723
4.861151 ; 11.50458
4.869588 ; 11.71515
4.88026 ; 11.90645
4.890932 ; 12.00489
4.901604 ; 12.01971
4.90694 ; 12.0024
4.912275 ; 11.97289
4.916263 ; 11.94479
4.92025 ; 11.91292
4.924238 ; 11.87839
4.928225 ; 11.84221
4.932213 ; 11.8052
4.9362 ; 11.76807
4.940188 ; 11.73136
4.944175 ; 11.6955
4.948163 ; 11.66078
4.95215 ; 11.62742
4.956138 ; 11.59553
4.960125 ; 11.5652
4.964113 ; 11.5364
4.9681 ; 11.50913
4.976075 ; 11.45893
4.98405 ; 11.41399
4.992025 ; 11.37362
5.0 ; 11.33718
5.010599 ; 11.2938
5.021197 ; 11.25516
5.031796 ; 11.22035
5.042394 ; 11.18869
