Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.314625 ; 10.95458
1.32325 ; 10.28031
1.339786 ; 9.087823
1.356321 ; 8.109706
1.372856 ; 7.353754
1.389391 ; 6.764885
1.405927 ; 6.293705
1.422462 ; 5.908668
1.455532 ; 5.320401
1.488603 ; 4.896446
1.521673 ; 4.570794
1.554743 ; 4.321249
1.587813 ; 4.129821
1.649641 ; 3.892156
1.711469 ; 3.792329
1.747536 ; 3.806445
1.783602 ; 3.892179
1.819669 ; 4.087813
1.837702 ; 4.254641
1.855735 ; 4.489594
1.876345 ; 4.881121
1.88665 ; 5.149709
1.896954 ; 5.488011
1.907259 ; 5.920105
1.917564 ; 6.481123
1.927869 ; 7.225117
1.933021 ; 7.690841
1.938173 ; 8.238168
1.945902 ; 9.256047
1.95363 ; 10.59118
1.958783 ; 11.7178
1.963935 ; 13.08722
1.969087 ; 14.75503
1.974239 ; 16.7824
1.979392 ; 19.23163
1.984544 ; 22.15502
1.989696 ; 25.58452
1.994848 ; 29.5134
2.0 ; 33.87931
2.01 ; 43.03993
2.01635 ; 48.6677
2.0227 ; 53.45641
2.02905 ; 56.81577
2.033819 ; 58.11582
2.038588 ; 58.24293
2.043369 ; 57.18365
2.04815 ; 55.02402
2.054525 ; 50.73828
2.0609 ; 45.36268
2.065679 ; 40.98502
2.077625 ; 30.30358
2.083598 ; 25.66157
2.08957 ; 21.67572
2.095543 ; 18.35733
2.101515 ; 15.65559
2.107488 ; 13.48472
2.11346 ; 11.75155
2.120627 ; 10.12529
2.127794 ; 8.873959
2.134962 ; 7.898669
2.142129 ; 7.12714
2.149296 ; 6.507139
2.156463 ; 6.001537
2.163631 ; 5.583689
2.170798 ; 5.234422
2.185132 ; 4.687957
2.194688 ; 4.406361
2.212606 ; 3.999464
2.230524 ; 3.700833
2.248442 ; 3.474841
2.26636 ; 3.300348
2.302196 ; 3.05469
2.338032 ; 2.892314
2.373868 ; 2.78233
2.409704 ; 2.709963
2.481375 ; 2.649379
2.534125 ; 2.67351
2.586875 ; 2.779953
2.61325 ; 2.88208
2.639625 ; 3.035698
2.666 ; 3.268675
2.692375 ; 3.607299
2.702313 ; 3.762564
2.71225 ; 3.928765
2.722188 ; 4.099648
2.732125 ; 4.266098
2.742063 ; 4.416982
2.752 ; 4.540558
2.761925 ; 4.626608
2.77185 ; 4.668856
2.786335 ; 4.650532
2.800819 ; 4.553293
2.815304 ; 4.409589
2.829788 ; 4.255328
2.844273 ; 4.11916
2.858757 ; 4.018562
2.873241 ; 3.961185
2.887725 ; 3.948354
2.908847 ; 4.00671
2.929969 ; 4.156475
2.951091 ; 4.408004
2.972213 ; 4.782706
2.993335 ; 5.317106
3.003896 ; 5.661559
3.014457 ; 6.070143
3.025018 ; 6.554661
3.035579 ; 7.128674
3.04614 ; 7.806893
3.0567 ; 8.603512
3.06784 ; 9.583995
3.078979 ; 10.7101
3.101257 ; 13.30351
3.112396 ; 14.6483
3.123535 ; 15.89082
3.134674 ; 16.90514
3.145813 ; 17.57126
3.155725 ; 17.80055
3.16316 ; 17.7312
3.170594 ; 17.46021
3.185463 ; 16.39702
3.200332 ; 14.85993
3.2152 ; 13.14552
3.231424 ; 11.35591
3.247647 ; 9.825413
3.263871 ; 8.611369
3.280094 ; 7.697387
3.296318 ; 7.038539
3.312541 ; 6.588057
3.328765 ; 6.30735
3.344988 ; 6.169014
3.363916 ; 6.166827
3.382843 ; 6.330165
3.401771 ; 6.67149
3.420698 ; 7.226402
3.430162 ; 7.603413
3.439626 ; 8.062193
3.44909 ; 8.618619
3.458553 ; 9.293258
3.468017 ; 10.11324
3.47748 ; 11.1138
3.486944 ; 12.34164
3.496407 ; 13.85707
3.507223 ; 16.04166
3.512631 ; 17.3569
3.518038 ; 18.84723
3.527502 ; 21.94175
3.536966 ; 25.74676
3.54643 ; 30.33822
3.555893 ; 35.71601
3.570597 ; 45.28209
3.5853 ; 55.08981
3.5913 ; 58.67165
3.5973 ; 61.75865
3.6033 ; 64.18948
3.6093 ; 65.82873
3.615313 ; 66.58182
3.624332 ; 65.95904
3.63335 ; 63.32975
3.645375 ; 57.31593
3.6574 ; 49.58707
3.666691 ; 43.27329
3.675982 ; 37.20466
3.685273 ; 31.70337
3.689918 ; 29.22118
3.694563 ; 26.9295
3.699209 ; 24.828
3.703854 ; 22.9125
3.708499 ; 21.17365
3.713144 ; 19.6001
3.71779 ; 18.17875
3.722435 ; 16.89679
3.72708 ; 15.74058
3.731725 ; 14.69727
3.736947 ; 13.64428
3.742169 ; 12.70328
3.747391 ; 11.8604
3.752613 ; 11.1035
3.757835 ; 10.422
3.763057 ; 9.8068
3.7735 ; 8.745059
3.781734 ; 8.03986
3.789968 ; 7.429941
3.798202 ; 6.899981
3.806435 ; 6.437532
3.814669 ; 6.032162
3.822902 ; 5.675382
3.839369 ; 5.07989
3.855837 ; 4.60672
3.872304 ; 4.225198
3.888771 ; 3.913765
3.905238 ; 3.656682
3.938173 ; 3.260497
3.971107 ; 2.973437
4.004042 ; 2.761606
4.036976 ; 2.60383
4.069911 ; 2.486404
4.102845 ; 2.401023
4.168714 ; 2.297742
4.234582 ; 2.264788
4.281926 ; 2.281613
4.329269 ; 2.333539
4.376612 ; 2.424201
4.423955 ; 2.570319
4.471298 ; 2.795608
4.49497 ; 2.949651
4.518641 ; 3.14131
4.542313 ; 3.3818
4.565984 ; 3.688322
4.589656 ; 4.088396
4.613327 ; 4.624574
4.629795 ; 5.11236
4.646262 ; 5.733709
4.662729 ; 6.544085
4.670963 ; 7.046457
4.679196 ; 7.634124
4.690003 ; 8.572733
4.70081 ; 9.768412
4.706214 ; 10.49513
4.711617 ; 11.33171
4.71702 ; 12.30239
4.722423 ; 13.43769
4.727827 ; 14.7764
4.73323 ; 16.36632
4.738633 ; 18.26759
4.744036 ; 20.5533
4.74944 ; 23.31133
4.754843 ; 26.64211
4.760246 ; 30.65987
4.765649 ; 35.48641
4.77131 ; 41.5445
4.77697 ; 48.75216
4.782631 ; 57.21022
4.788291 ; 66.96181
4.793952 ; 77.98077
4.799612 ; 90.13577
4.810933 ; 116.7719
4.825342 ; 150.2372
4.831482 ; 162.1574
4.837621 ; 171.5378
4.843761 ; 177.7298
4.8499 ; 180.2843
4.852713 ; 180.1786
4.861151 ; 175.1084
4.869588 ; 163.5908
4.88026 ; 142.2235
4.890932 ; 117.0506
4.901604 ; 91.97637
4.90694 ; 80.41172
4.912275 ; 69.81547
4.916263 ; 62.60333
4.92025 ; 56.02647
4.924238 ; 50.08289
4.928225 ; 44.75961
4.932213 ; 40.02467
4.9362 ; 35.8417
4.940188 ; 32.16381
4.944175 ; 28.94499
4.948163 ; 26.13508
4.95215 ; 23.68817
4.956138 ; 21.55824
4.960125 ; 19.705
4.964113 ; 18.09007
4.9681 ; 16.68094
4.976075 ; 14.3654
4.98405 ; 12.56886
4.992025 ; 11.15291
5.0 ; 10.01852
5.010599 ; 8.828856
5.021197 ; 7.902165
5.031796 ; 7.16536
5.042394 ; 6.569957
5.052993 ; 6.082359
5.063591 ; 5.678873
5.07419 ; 5.342059
5.084788 ; 5.059026
5.105985 ; 4.617313
5.127182 ; 4.299797
5.148379 ; 4.07385
5.169575 ; 3.918194
5.205063 ; 3.777018
5.24055 ; 3.755741
5.271602 ; 3.830116
5.302654 ; 4.011094
5.31818 ; 4.16177
5.333706 ; 4.378608
5.349232 ; 4.701374
5.356995 ; 4.922208
5.364757 ; 5.197289
5.373629 ; 5.595441
5.3825 ; 6.103449
5.390074 ; 6.639117
5.397647 ; 7.277592
5.405221 ; 8.020347
5.412794 ; 8.858071
5.443088 ; 12.50153
5.453851 ; 13.46277
5.464613 ; 13.98291
5.471775 ; 14.03518
5.478216 ; 13.8749
5.484657 ; 13.52947
5.497538 ; 12.38424
5.5233 ; 9.289013
5.53125 ; 8.383107
5.5392 ; 7.573289
5.5498 ; 6.66816
5.5604 ; 5.9617
5.571 ; 5.429431
5.5816 ; 5.036567
5.58976 ; 4.807271
5.597919 ; 4.626589
5.614238 ; 4.369514
5.630557 ; 4.204628
5.646875 ; 4.097985
5.679513 ; 3.993049
5.71215 ; 3.982042
5.7579 ; 4.083623
5.80365 ; 4.31475
5.836522 ; 4.567608
