Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
78.34352 ; 43.75896
78.3559 ; 42.05202
78.3811 ; 38.9646
78.4063 ; 36.35621
78.4231 ; 34.84832
78.4399 ; 33.49655
78.4651 ; 31.70767
78.4903 ; 30.13865
78.53024 ; 27.96137
78.57018 ; 26.04467
78.61012 ; 24.33792
78.65005 ; 22.84363
78.67113 ; 22.14532
78.69221 ; 21.51115
78.71329 ; 20.94058
78.73437 ; 20.43156
78.75545 ; 19.98079
78.77653 ; 19.584
78.81868 ; 18.9332
78.86084 ; 18.44004
78.90299 ; 18.07068
78.94515 ; 17.7992
78.9873 ; 17.60883
79.0228 ; 17.50463
79.0583 ; 17.4504
79.10046 ; 17.45548
79.14262 ; 17.55103
79.1637 ; 17.64201
79.18478 ; 17.76975
79.20586 ; 17.9429
79.22693 ; 18.17281
79.24801 ; 18.47451
79.26909 ; 18.86671
79.29017 ; 19.37252
79.31124 ; 20.01909
79.33232 ; 20.83839
79.3534 ; 21.86416
79.37448 ; 23.13088
79.39555 ; 24.66942
79.41441 ; 26.298
79.43327 ; 28.17435
79.45213 ; 30.29733
79.47099 ; 32.65201
79.50871 ; 37.9146
79.54643 ; 43.50348
79.58193 ; 48.43464
79.61743 ; 52.35397
79.64582 ; 54.34331
79.6742 ; 55.07972
79.6802 ; 55.06536
79.6982 ; 54.66709
79.7162 ; 53.75627
79.73961 ; 51.88227
79.76301 ; 49.37073
79.80982 ; 43.20417
79.86239 ; 36.13206
79.88867 ; 33.10035
79.91495 ; 30.60639
79.94124 ; 28.7254
79.95438 ; 28.0255
79.96752 ; 27.48638
79.98066 ; 27.10648
79.9938 ; 26.8831
80.00694 ; 26.81282
80.02008 ; 26.89177
80.03213 ; 27.09187
80.04418 ; 27.41079
80.06827 ; 28.3913
80.09236 ; 29.8051
80.11645 ; 31.61832
80.14055 ; 33.78706
80.16464 ; 36.24771
80.21282 ; 41.68749
80.26538 ; 47.41952
80.29221 ; 49.77834
80.31904 ; 51.4833
80.34587 ; 52.37334
80.3727 ; 52.35196
80.38393 ; 52.0657
80.41199 ; 50.66476
80.44005 ; 48.39412
80.48919 ; 42.97831
80.53833 ; 36.9754
80.56361 ; 34.11252
80.58888 ; 31.59054
80.61416 ; 29.48984
80.63943 ; 27.84233
80.64785 ; 27.39197
80.65628 ; 26.988
80.67894 ; 26.11678
80.70159 ; 25.51353
80.72425 ; 25.11109
80.7469 ; 24.83911
80.75633 ; 24.74806
80.79327 ; 24.41736
80.79743 ; 24.37682
80.80963 ; 24.24858
80.82182 ; 24.10374
80.8462 ; 23.75636
80.89975 ; 22.76303
80.95329 ; 21.76332
80.97624 ; 21.47328
80.99918 ; 21.33946
81.02977 ; 21.49138
81.05654 ; 22.01786
81.08331 ; 22.98994
81.0967 ; 23.6652
81.11008 ; 24.47646
81.13685 ; 26.53554
81.16362 ; 29.20584
81.19039 ; 32.4942
81.21716 ; 36.36122
81.24393 ; 40.70793
81.28982 ; 48.75936
81.3357 ; 56.42823
81.35865 ; 59.63165
81.3816 ; 62.15553
81.40455 ; 63.84075
81.4275 ; 64.57607
81.4377 ; 64.58221
81.4683 ; 63.41834
81.4989 ; 60.60638
81.5366 ; 55.34113
81.57429 ; 48.85426
81.61199 ; 42.00731
81.64968 ; 35.53569
81.67538 ; 31.59632
81.70108 ; 28.14141
81.72678 ; 25.19839
81.75248 ; 22.75352
81.76533 ; 21.70558
81.77818 ; 20.76504
81.79103 ; 19.92435
81.80388 ; 19.17565
81.81673 ; 18.51104
81.82958 ; 17.92277
81.85527 ; 16.94624
81.88269 ; 16.14779
81.9101 ; 15.54855
81.93751 ; 15.10646
81.96492 ; 14.79149
81.98548 ; 14.62658
82.00604 ; 14.51727
82.0266 ; 14.46155
82.04715 ; 14.45992
82.07971 ; 14.57638
82.09599 ; 14.69595
82.11226 ; 14.86232
82.12854 ; 15.0817
82.14482 ; 15.36136
82.1611 ; 15.7102
82.17737 ; 16.13857
82.19365 ; 16.65961
82.20993 ; 17.28802
82.22621 ; 18.04129
82.24248 ; 18.93914
82.25876 ; 20.00597
82.27503 ; 21.26675
82.29131 ; 22.75213
82.30758 ; 24.49157
82.31927 ; 25.91694
82.33095 ; 27.50138
82.34264 ; 29.25933
82.35432 ; 31.19864
82.37769 ; 35.66405
82.40105 ; 40.94565
82.426 ; 47.49037
82.4385 ; 51.09808
82.451 ; 54.90049
82.476 ; 62.97253
82.49203 ; 68.36032
82.52809 ; 80.47273
82.56414 ; 91.4275
82.58418 ; 96.49172
82.60432 ; 100.5692
82.62445 ; 103.4711
82.6312 ; 104.1627
82.63458 ; 104.4546
82.64808 ; 105.2554
82.677 ; 105.0309
82.7099 ; 101.8267
82.74903 ; 94.82987
82.78028 ; 87.6592
82.80372 ; 81.82886
82.82715 ; 75.89714
82.8584 ; 68.1557
82.88773 ; 61.31926
82.90239 ; 58.11036
82.91705 ; 55.05672
82.93172 ; 52.16418
82.94638 ; 49.44189
82.96104 ; 46.89119
82.9757 ; 44.51411
83.00014 ; 40.9399
83.01236 ; 39.33527
83.02458 ; 37.85203
83.0368 ; 36.48976
83.04902 ; 35.24786
83.06124 ; 34.12566
83.07345 ; 33.12328
83.08567 ; 32.23847
83.09789 ; 31.47171
83.11011 ; 30.82289
83.12233 ; 30.29237
83.13455 ; 29.88108
83.14677 ; 29.59059
83.15899 ; 29.42332
83.1712 ; 29.38246
83.18403 ; 29.48007
83.19686 ; 29.72742
83.20969 ; 30.1313
83.22252 ; 30.69927
83.23535 ; 31.43942
83.24818 ; 32.35999
83.26101 ; 33.46895
83.27384 ; 34.77344
83.28667 ; 36.27916
83.2995 ; 37.98976
83.32516 ; 42.02575
83.35082 ; 46.84409
83.37648 ; 52.33592
83.42291 ; 63.32198
83.44613 ; 68.88199
83.46934 ; 74.14599
83.4981 ; 79.8817
83.52105 ; 83.57634
83.54399 ; 86.32723
83.54908 ; 86.80186
83.5618 ; 87.76979
83.57452 ; 88.43045
83.59866 ; 88.89007
83.62279 ; 88.45335
83.66598 ; 86.21452
83.72644 ; 82.69212
83.75667 ; 81.87724
83.7869 ; 82.12308
83.81313 ; 83.28991
83.83935 ; 85.32937
83.86558 ; 88.16236
83.8918 ; 91.65992
83.92662 ; 97.06526
83.96143 ; 102.9703
84.03105 ; 114.6904
84.10068 ; 123.9061
84.13549 ; 126.8607
84.1703 ; 128.4719
84.23044 ; 127.9111
84.29058 ; 123.3154
84.35072 ; 115.3527
84.41085 ; 104.9427
84.48199 ; 90.99693
84.55313 ; 77.54159
84.56427 ; 75.65589
84.5949 ; 70.95244
84.62552 ; 67.08242
84.65539 ; 64.21157
84.68526 ; 62.26663
84.71513 ; 61.21061
84.745 ; 60.94471
84.76673 ; 61.16548
84.85165 ; 63.99311
84.92583 ; 66.67212
84.96292 ; 67.38035
85.0 ; 67.46787
85.05175 ; 66.47961
85.1035 ; 64.31874
85.207 ; 57.87078
85.301 ; 51.81061
85.348 ; 49.27224
85.395 ; 47.15601
85.489 ; 43.94071
85.583 ; 41.18162
85.65688 ; 38.63021
85.73075 ; 35.49133
85.85758 ; 29.25383
85.92099 ; 26.21813
85.9844 ; 23.50693
86.01611 ; 22.30651
86.04782 ; 21.21663
86.07953 ; 20.23706
86.11123 ; 19.3649
86.14294 ; 18.59469
86.17464 ; 17.92145
86.20635 ; 17.33983
86.23805 ; 16.84702
86.28573 ; 16.27341
86.32745 ; 15.95144
86.34831 ; 15.86389
86.36916 ; 15.83397
86.39002 ; 15.8705
86.41088 ; 15.98428
86.43174 ; 16.18795
86.45259 ; 16.49542
86.47643 ; 16.99343
86.50027 ; 17.6687
86.52411 ; 18.5404
86.54794 ; 19.62116
86.57178 ; 20.91541
86.59562 ; 22.41307
86.61946 ; 24.08845
86.64329 ; 25.89743
86.68886 ; 29.49822
86.71165 ; 31.22743
86.73443 ; 32.80618
86.76387 ; 34.50563
86.7933 ; 35.69922
86.8129 ; 36.16959
86.83195 ; 36.36484
86.851 ; 36.30396
86.88909 ; 35.47674
86.92822 ; 33.85059
86.96734 ; 31.76742
87.00646 ; 29.57489
87.04558 ; 27.566
87.07166 ; 26.43175
87.09774 ; 25.50528
87.12382 ; 24.80525
87.1499 ; 24.33766
87.16729 ; 24.154
87.18468 ; 24.07045
87.22011 ; 24.19755
87.25553 ; 24.69824
87.29095 ; 25.53698
87.32637 ; 26.66855
87.39721 ; 29.54223
87.46805 ; 32.55443
87.49802 ; 33.6214
87.52798 ; 34.44949
87.55794 ; 34.97511
87.5879 ; 35.15612
87.61787 ; 34.97784
87.64783 ; 34.45566
87.70775 ; 32.57497
87.83573 ; 27.33121
87.86773 ; 26.28063
87.89972 ; 25.45819
87.93171 ; 24.89259
87.9637 ; 24.59776
87.99295 ; 24.56744
88.0222 ; 24.76171
88.05145 ; 25.17324
88.0807 ; 25.79324
88.10995 ; 26.6134
88.1392 ; 27.62805
88.16845 ; 28.83616
88.1977 ; 30.2432
88.20595 ; 30.67764
88.2142 ; 31.12929
88.23289 ; 32.21865
88.25158 ; 33.40486
88.28895 ; 36.09551
88.34304 ; 40.84626
88.39712 ; 46.72524
88.4512 ; 53.70681
88.50528 ; 61.49315
88.561 ; 69.70753
88.61672 ; 77.17251
88.67244 ; 82.84755
88.7003 ; 84.73413
88.72815 ; 85.8878
88.76008 ; 86.2734
88.792 ; 85.67955
88.85173 ; 82.27783
88.91145 ; 76.77801
88.98703 ; 68.53078
89.06293 ; 60.01407
89.0819 ; 57.88038
89.1146 ; 54.18211
89.15547 ; 49.52532
89.17995 ; 46.74178
89.21208 ; 43.15528
89.2442 ; 39.73642
89.27632 ; 36.59739
89.30844 ; 33.851
89.33925 ; 31.6767
89.37005 ; 30.02169
89.40085 ; 28.9325
89.43165 ; 28.43944
89.46108 ; 28.54066
89.49051 ; 29.20446
89.51994 ; 30.41916
89.54937 ; 32.15071
89.5788 ; 34.33282
89.60823 ; 36.85787
89.66708 ; 42.28142
89.6963 ; 44.74843
89.72552 ; 46.77403
89.75811 ; 48.28365
89.7907 ; 48.84473
89.7965 ; 48.84096
89.80937 ; 48.724
89.82223 ; 48.46485
89.84795 ; 47.57657
89.87507 ; 46.2637
89.90219 ; 44.84019
89.92931 ; 43.6748
89.94287 ; 43.32737
89.95643 ; 43.22062
89.97066 ; 43.44244
89.98488 ; 44.08841
90.00121 ; 45.46768
90.01754 ; 47.66079
90.03387 ; 50.8079
90.05019 ; 55.04381
90.06652 ; 60.50321
90.08285 ; 67.29811
90.09918 ; 75.51894
90.1155 ; 85.21655
90.13112 ; 95.89923
90.14674 ; 107.9199
90.16236 ; 121.1953
90.17798 ; 135.5863
90.20922 ; 166.8658
90.24045 ; 199.4891
90.2464 ; 205.6194
90.26055 ; 219.8299
90.27469 ; 233.2598
90.30298 ; 256.5833
90.32129 ; 268.2899
90.33959 ; 276.7192
90.36643 ; 282.4429
90.37319 ; 282.5792
90.39685 ; 278.9149
90.4205 ; 269.1284
90.44515 ; 253.2545
90.4698 ; 232.86
90.51701 ; 186.8091
90.56421 ; 140.4404
90.58519 ; 121.9065
90.60617 ; 105.2978
90.62252 ; 93.83798
90.63886 ; 83.73037
90.6552 ; 74.95744
90.67154 ; 67.47037
90.68789 ; 61.18822
90.70423 ; 56.02222
90.72057 ; 51.86149
90.73691 ; 48.59642
90.75326 ; 46.11897
90.7696 ; 44.33247
90.78594 ; 43.14546
90.80228 ; 42.47969
90.81863 ; 42.26889
90.83497 ; 42.45865
90.85131 ; 43.00482
90.86765 ; 43.87293
90.88258 ; 44.92489
90.89751 ; 46.2076
90.92736 ; 49.41627
90.95721 ; 53.41942
90.98706 ; 58.14034
91.01692 ; 63.48101
91.04677 ; 69.29461
91.10647 ; 81.49539
91.1482 ; 89.49282
91.18992 ; 96.03617
91.23165 ; 100.2927
91.27337 ; 101.666
91.29945 ; 100.948
91.32553 ; 99.04741
91.35161 ; 96.06378
91.37768 ; 92.15285
91.4323 ; 81.83255
91.48691 ; 70.28167
91.54152 ; 59.26922
91.56883 ; 54.37013
91.59613 ; 50.01948
91.63148 ; 45.30507
91.64915 ; 43.36498
91.66682 ; 41.71409
91.68449 ; 40.35909
91.70216 ; 39.3054
91.71983 ; 38.55712
91.7375 ; 38.11659
91.75959 ; 37.99816
91.78168 ; 38.35184
91.80377 ; 39.15692
91.82586 ; 40.37664
91.85679 ; 42.67074
91.88771 ; 45.44236
91.94956 ; 51.20385
91.9849 ; 53.79107
92.00845 ; 54.95432
92.032 ; 55.57857
92.03788 ; 55.64676
92.05551 ; 55.64423
92.07313 ; 55.349
92.11885 ; 53.53929
92.16456 ; 51.24235
92.19783 ; 50.2178
92.21447 ; 50.16565
92.2311 ; 50.53627
92.2461 ; 51.29982
92.26672 ; 53.11302
92.28734 ; 55.91052
92.30796 ; 59.76793
92.32858 ; 64.71477
92.3492 ; 70.72538
92.36982 ; 77.71121
92.41105 ; 93.90909
92.45743 ; 113.3759
92.48062 ; 122.3945
92.5038 ; 130.1922
92.5277 ; 136.4093
92.5516 ; 140.3127
92.5766 ; 141.5805
92.58159 ; 141.4732
92.60154 ; 139.8449
92.62534 ; 135.4889
92.64914 ; 128.7846
92.68586 ; 114.8875
92.72258 ; 98.50034
92.75726 ; 82.63472
92.79194 ; 67.90908
92.80928 ; 61.30752
92.82662 ; 55.32444
92.84396 ; 50.00291
92.86129 ; 45.36027
92.87761 ; 41.59821
92.89392 ; 38.40668
92.9082 ; 36.05236
92.92248 ; 34.08003
92.93676 ; 32.45908
92.95104 ; 31.15723
92.96532 ; 30.14161
92.9796 ; 29.3796
92.99388 ; 28.83941
93.00815 ; 28.49066
93.02685 ; 28.27443
93.04554 ; 28.27508
93.06423 ; 28.43584
93.08292 ; 28.70466
93.1203 ; 29.38008
93.15768 ; 29.97316
93.18614 ; 30.2118
93.2146 ; 30.1801
93.23309 ; 29.99333
93.25931 ; 29.49547
93.28553 ; 28.73509
93.3244 ; 27.19661
93.36327 ; 25.31848
93.441 ; 21.34903
93.46258 ; 20.35557
93.48416 ; 19.46004
93.50574 ; 18.68562
93.52731 ; 18.05553
93.5405 ; 17.75184
93.55369 ; 17.51806
93.56688 ; 17.36201
93.58006 ; 17.29301
93.59325 ; 17.32207
93.60643 ; 17.46246
93.61962 ; 17.73031
93.6328 ; 18.14406
93.64419 ; 18.63611
93.65558 ; 19.26994
93.66697 ; 20.06386
93.67836 ; 21.03818
93.68975 ; 22.21518
93.70114 ; 23.61895
93.71253 ; 25.27521
93.72391 ; 27.20907
93.73231 ; 28.83169
93.7407 ; 30.6304
93.74909 ; 32.61822
93.75748 ; 34.80607
93.77067 ; 38.67518
93.78386 ; 43.10204
93.79705 ; 48.11832
93.81023 ; 53.74301
93.82342 ; 59.99761
93.8366 ; 66.87273
93.84979 ; 74.36377
93.86297 ; 82.42735
93.88935 ; 100.0806
93.91572 ; 119.1777
93.96846 ; 157.7003
93.98764 ; 170.2763
94.00922 ; 182.5201
94.0308 ; 192.1081
94.06173 ; 200.1811
94.07166 ; 201.2119
94.07497 ; 201.381
94.08159 ; 201.4563
94.10193 ; 199.5109
94.12227 ; 194.4038
94.1464 ; 184.6612
94.17053 ; 171.6338
94.21476 ; 142.3566
94.25899 ; 111.2198
94.29195 ; 89.84723
94.30843 ; 80.2668
94.32491 ; 71.56769
94.34139 ; 63.80525
94.35787 ; 56.99835
94.37435 ; 51.13536
94.39083 ; 46.18075
94.39672 ; 44.6206
94.40994 ; 41.50222
94.42316 ; 38.88565
94.43638 ; 36.7339
94.4496 ; 35.00893
94.4591 ; 34.01156
94.46859 ; 33.20174
94.48757 ; 32.08732
94.50656 ; 31.5603
94.52554 ; 31.52369
94.54168 ; 31.80969
94.55782 ; 32.33087
94.59009 ; 33.87656
94.65464 ; 37.66478
94.6926 ; 39.44658
94.7177 ; 40.17371
94.74279 ; 40.45081
94.76235 ; 40.33352
94.7819 ; 39.92747
94.82001 ; 38.391
94.85812 ; 36.11878
94.91008 ; 32.53385
94.93606 ; 30.80653
94.96204 ; 29.25834
94.9811 ; 28.27838
95.00015 ; 27.45228
95.0192 ; 26.7905
95.03825 ; 26.29744
95.0573 ; 25.97196
95.07635 ; 25.80853
95.0954 ; 25.79845
95.11445 ; 25.93088
95.13406 ; 26.20331
95.15367 ; 26.60017
95.19288 ; 27.71206
95.23209 ; 29.1617
95.2713 ; 30.85274
95.29715 ; 32.05565
95.3115 ; 32.74227
95.34724 ; 34.47626
95.38298 ; 36.18533
95.40437 ; 37.16398
95.47283 ; 39.84374
95.50706 ; 40.8017
95.54129 ; 41.43181
95.57128 ; 41.69021
95.61626 ; 41.55961
95.66124 ; 40.86582
95.7512 ; 38.35682
95.80654 ; 36.56845
95.86187 ; 34.94356
95.88954 ; 34.25038
95.9172 ; 33.65381
95.94487 ; 33.15871
95.97253 ; 32.76682
96.00942 ; 32.40312
96.0463 ; 32.21843
96.08749 ; 32.22159
96.15373 ; 32.68051
96.18056 ; 33.01266
96.21335 ; 33.50939
96.28078 ; 34.68685
96.3482 ; 35.68754
96.39325 ; 36.00697
96.43967 ; 35.89205
96.48608 ; 35.25391
96.53249 ; 34.08768
96.5789 ; 32.4571
96.6415 ; 29.7413
96.7 ; 26.97986
96.74617 ; 24.85697
96.79234 ; 22.91203
96.83851 ; 21.21389
96.88468 ; 19.78616
96.93085 ; 18.618
96.97702 ; 17.67865
97.02319 ; 16.93073
97.06936 ; 16.33926
97.10823 ; 15.94182
97.15682 ; 15.55479
97.20541 ; 15.27646
97.254 ; 15.10119
97.30258 ; 15.03214
97.34875 ; 15.07658
97.39491 ; 15.2502
97.44107 ; 15.58993
97.46415 ; 15.83972
97.48723 ; 16.15618
97.51031 ; 16.55269
97.53339 ; 17.04606
97.55647 ; 17.65722
97.57955 ; 18.41194
97.60263 ; 19.34145
97.62571 ; 20.48285
97.64879 ; 21.8792
97.67187 ; 23.57889
97.6986 ; 25.99546
97.72532 ; 28.97135
97.75205 ; 32.58678
97.77877 ; 36.90076
97.8055 ; 41.94865
97.83222 ; 47.71469
97.85894 ; 54.13101
97.88566 ; 61.06047
97.92951 ; 72.96869
97.97335 ; 84.39539
98.01278 ; 93.00972
98.03249 ; 96.37512
98.0522 ; 98.9651
98.0718 ; 100.6917
98.10182 ; 101.5916
98.13184 ; 100.3687
98.16186 ; 97.17071
98.19188 ; 92.29668
98.23236 ; 83.79477
98.27284 ; 74.09568
98.31332 ; 64.23798
98.35379 ; 55.02593
98.39047 ; 47.65267
98.40881 ; 44.3751
98.42714 ; 41.38106
98.44548 ; 38.6639
98.46381 ; 36.21699
98.48215 ; 34.02354
98.50048 ; 32.06874
98.51882 ; 30.33146
98.53716 ; 28.793
98.5555 ; 27.43359
98.57383 ; 26.23464
98.6105 ; 24.2437
98.64717 ; 22.68953
98.67336 ; 21.7853
98.69954 ; 21.01388
98.7519 ; 19.75558
98.79904 ; 18.82455
98.84617 ; 17.98655
98.9079 ; 16.94311
98.96963 ; 15.94622
99.0005 ; 15.48668
99.03136 ; 15.07568
99.06222 ; 14.73515
99.09308 ; 14.49017
99.1096 ; 14.40754
99.12611 ; 14.3641
99.14263 ; 14.36383
99.15914 ; 14.41055
99.17566 ; 14.50776
99.19217 ; 14.6583
99.20868 ; 14.8645
99.22519 ; 15.1278
99.24099 ; 15.43366
99.25678 ; 15.79138
99.27258 ; 16.19969
99.28837 ; 16.65524
99.32103 ; 17.72914
99.35369 ; 18.93482
99.4089 ; 21.06505
99.44045 ; 22.19927
99.472 ; 23.17704
99.49567 ; 23.76928
99.51933 ; 24.21822
99.55391 ; 24.59541
99.58849 ; 24.64024
99.62307 ; 24.38302
99.65764 ; 23.88059
99.70222 ; 22.98792
99.7468 ; 21.97043
99.76909 ; 21.46271
99.79138 ; 20.97874
99.81367 ; 20.53459
99.83595 ; 20.14614
99.85646 ; 19.85148
99.87697 ; 19.63096
99.89748 ; 19.49924
99.91798 ; 19.47247
99.93849 ; 19.56821
99.95899 ; 19.80492
99.9795 ; 20.20157
100.0 ; 20.77532
100.0184 ; 21.45339
100.0368 ; 22.29338
100.0552 ; 23.29797
100.0735 ; 24.45728
100.1102 ; 27.21568
100.1469 ; 30.39297
100.1857 ; 33.87342
100.2245 ; 37.02333
100.2547 ; 38.93533
100.2747 ; 39.83414
100.2947 ; 40.39148
100.3018 ; 40.50222
100.3173 ; 40.58152
100.3328 ; 40.43833
100.3518 ; 39.96896
100.3708 ; 39.19935
100.4087 ; 36.92392
100.4711 ; 31.99144
100.5023 ; 29.50876
100.5334 ; 27.33198
100.5512 ; 26.2933
100.569 ; 25.44266
100.5868 ; 24.80531
100.6046 ; 24.40318
100.6158 ; 24.2794
100.6269 ; 24.26025
100.6381 ; 24.34915
100.6492 ; 24.54781
100.6604 ; 24.86266
100.6715 ; 25.29038
100.6937 ; 26.4971
100.7116 ; 27.81263
100.7294 ; 29.41854
100.7472 ; 31.30757
100.765 ; 33.45626
100.8006 ; 38.38384
100.8362 ; 43.78908
100.8741 ; 49.42029
100.9119 ; 54.12362
100.9386 ; 56.47787
100.9605 ; 57.63689
100.9824 ; 58.02004
101.0043 ; 57.59974
101.0242 ; 56.53676
101.044 ; 54.88318
101.0765 ; 51.08182
101.109 ; 46.31501
101.1704 ; 36.40837
101.2011 ; 31.75662
101.2317 ; 27.66033
101.2522 ; 25.28431
101.2726 ; 23.23178
101.2931 ; 21.48117
101.3135 ; 20.03673
101.334 ; 18.86378
101.3544 ; 17.94934
101.3749 ; 17.25886
101.3953 ; 16.77492
101.407 ; 16.58046
101.4187 ; 16.44215
101.4304 ; 16.35696
101.442 ; 16.32234
101.4558 ; 16.34282
101.4695 ; 16.42663
101.4832 ; 16.5713
101.4969 ; 16.77481
101.5243 ; 17.35136
101.5517 ; 18.14147
101.5792 ; 19.12871
101.6066 ; 20.2744
101.6614 ; 22.8493
101.7063 ; 24.91047
101.7287 ; 25.7957
101.7511 ; 26.52355
101.7831 ; 27.21266
101.815 ; 27.41863
101.8391 ; 27.23625
101.8632 ; 26.77205
101.9041 ; 25.42504
101.945 ; 23.57715
101.9985 ; 20.87031
102.0253 ; 19.55779
102.052 ; 18.35411
102.0788 ; 17.2863
102.1055 ; 16.38193
102.1323 ; 15.64003
102.159 ; 15.06167
102.1753 ; 14.78306
102.1915 ; 14.55858
102.2239 ; 14.25483
102.2563 ; 14.12914
102.2887 ; 14.17257
102.3073 ; 14.27587
102.3259 ; 14.44122
102.3552 ; 14.8455
102.3699 ; 15.12594
102.3845 ; 15.46517
102.3992 ; 15.87682
102.4138 ; 16.36584
102.4284 ; 16.94702
102.443 ; 17.6344
102.4577 ; 18.44993
102.4723 ; 19.40036
102.4869 ; 20.51036
102.5015 ; 21.80103
102.5162 ; 23.30574
102.5308 ; 25.02743
102.5454 ; 26.99914
102.56 ; 29.24399
102.5808 ; 32.95648
102.6016 ; 37.32141
102.6224 ; 42.37666
102.6431 ; 48.10705
102.6639 ; 54.55134
102.6846 ; 61.59405
102.7261 ; 77.17878
102.7617 ; 91.26251
102.7972 ; 104.758
102.8369 ; 117.5761
102.8568 ; 122.5611
102.8766 ; 126.3178
102.9049 ; 129.3508
102.9119 ; 129.6546
102.9331 ; 129.4809
102.9543 ; 127.7018
102.9787 ; 123.8198
103.003 ; 118.2787
103.0517 ; 103.7215
103.0951 ; 89.31451
103.1168 ; 82.44349
103.1384 ; 76.19818
103.1601 ; 70.75378
103.1817 ; 66.34667
103.2034 ; 63.07514
103.225 ; 61.05843
103.2505 ; 60.32041
103.276 ; 61.33464
103.3015 ; 63.97981
103.327 ; 68.03843
103.3515 ; 72.98268
103.3759 ; 78.57859
103.4248 ; 90.20609
103.4555 ; 96.56504
103.485 ; 101.1369
103.5144 ; 103.6806
103.5198 ; 103.9029
103.5333 ; 104.1123
103.5467 ; 103.8278
103.5661 ; 102.5606
103.5855 ; 100.3348
103.6242 ; 93.4454
103.6551 ; 86.22602
103.686 ; 78.19515
103.7169 ; 69.99613
103.7477 ; 62.19611
103.7718 ; 56.61085
103.7958 ; 51.63342
103.8198 ; 47.29959
103.8438 ; 43.62089
103.8678 ; 40.57079
103.8918 ; 38.09568
103.9158 ; 36.12513
103.9398 ; 34.58043
103.9535 ; 33.85865
103.9672 ; 33.23479
103.9946 ; 32.22522
104.0244 ; 31.38796
104.0541 ; 30.71329
104.1135 ; 29.49561
104.1288 ; 29.16361
104.1593 ; 28.44486
104.205 ; 27.2032
104.337 ; 22.99812
104.37 ; 22.0248
104.403 ; 21.1651
104.436 ; 20.44749
104.469 ; 19.89241
104.5125 ; 19.43462
104.5343 ; 19.33181
104.556 ; 19.32039
104.5918 ; 19.52003
104.6275 ; 20.03317
104.6454 ; 20.43
104.6632 ; 20.93196
104.6811 ; 21.55834
104.6989 ; 22.31763
104.7168 ; 23.23576
104.7347 ; 24.32794
104.7526 ; 25.6144
104.7704 ; 27.10695
104.7883 ; 28.84288
104.8061 ; 30.82203
104.824 ; 33.08366
104.8418 ; 35.61573
104.8651 ; 39.36951
104.8884 ; 43.62091
104.9117 ; 48.34598
104.9349 ; 53.46867
104.9815 ; 64.64575
105.028 ; 76.05373
105.0589 ; 83.08616
105.0897 ; 89.14289
105.1205 ; 93.84519
105.1513 ; 96.88226
105.1625 ; 97.5344
105.1849 ; 98.09212
105.2073 ; 97.66427
105.252 ; 94.10196
105.299 ; 87.27548
105.3459 ; 78.62183
105.3929 ; 69.42644
105.4398 ; 60.72764
105.4568 ; 57.8137
105.4909 ; 52.43467
105.5165 ; 48.82198
105.5415 ; 45.64284
105.5539 ; 44.19035
105.5708 ; 42.33977
105.5987 ; 39.6019
105.6265 ; 37.25942
105.6574 ; 35.10978
105.6883 ; 33.45682
105.7192 ; 32.3329
105.7501 ; 31.77623
105.7702 ; 31.73523
105.7903 ; 31.95508
105.8117 ; 32.4777
105.833 ; 33.28816
105.8543 ; 34.37365
105.8756 ; 35.70868
105.9182 ; 38.96502
105.9608 ; 42.61415
106.0009 ; 45.87782
106.041 ; 48.43113
106.0687 ; 49.53414
106.0964 ; 49.9734
106.1005 ; 49.97835
106.1129 ; 49.89757
106.1253 ; 49.67355
106.15 ; 48.81448
106.1748 ; 47.44458
106.1995 ; 45.65568
106.2489 ; 41.2272
106.2983 ; 36.41347
106.323 ; 34.11199
106.3476 ; 31.98714
106.3723 ; 30.06786
106.3969 ; 28.39463
106.4216 ; 26.96041
106.4462 ; 25.76875
106.4725 ; 24.73504
106.4988 ; 23.9197
106.5251 ; 23.28848
106.5514 ; 22.80694
106.5748 ; 22.47808
106.5981 ; 22.22252
106.6447 ; 21.85756
106.6914 ; 21.59546
106.738 ; 21.35625
106.792 ; 21.03882
106.8459 ; 20.64297
106.8998 ; 20.17557
106.9537 ; 19.69691
106.9807 ; 19.4903
107.0076 ; 19.33842
107.0346 ; 19.27585
107.0615 ; 19.35253
107.075 ; 19.46405
107.0885 ; 19.63855
107.102 ; 19.88906
107.1154 ; 20.22794
107.1289 ; 20.67793
107.1424 ; 21.25745
107.1559 ; 21.99015
107.1693 ; 22.89544
107.1834 ; 24.0722
107.1975 ; 25.51678
107.2116 ; 27.27169
107.2257 ; 29.38308
107.2372 ; 31.40323
107.2487 ; 33.72108
107.2602 ; 36.36508
107.2716 ; 39.33604
107.2831 ; 42.7138
107.2945 ; 46.46581
107.306 ; 50.68233
107.3174 ; 55.31133
107.3403 ; 66.02677
107.3632 ; 78.68945
107.3861 ; 93.26908
107.409 ; 109.6001
107.4443 ; 137.4133
107.4795 ; 166.587
107.513 ; 193.2705
107.5465 ; 216.2436
107.5659 ; 226.8483
107.5853 ; 234.9476
107.6035 ; 239.9851
107.6217 ; 242.3709
107.6291 ; 242.5639
107.6487 ; 240.9117
107.6682 ; 236.2526
107.6993 ; 223.2304
107.7303 ; 204.7853
