Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1280000.0 ; 3.460839
1285000.0 ; 3.787779
1290000.0 ; 4.231764
1295000.0 ; 4.814002
1300000.0 ; 5.514498
1305000.0 ; 6.21238
1307500.0 ; 6.480813
1310000.0 ; 6.654155
1313000.0 ; 6.714684
1316500.0 ; 6.545686
1320000.0 ; 6.198185
1330000.0 ; 4.918099
1335000.0 ; 4.378518
1340000.0 ; 3.950937
1345000.0 ; 3.619403
1350000.0 ; 3.362634
1360000.0 ; 3.002627
1370000.0 ; 2.769857
1380000.0 ; 2.610262
1390000.0 ; 2.49484
1400000.0 ; 2.407452
1410000.0 ; 2.338672
1420000.0 ; 2.282737
1430000.0 ; 2.235977
1440000.0 ; 2.195963
1450000.0 ; 2.161042
1460000.0 ; 2.130052
1470000.0 ; 2.102158
1480000.0 ; 2.076745
1490000.0 ; 2.053357
1500000.0 ; 2.031643
1510000.0 ; 2.011336
1520000.0 ; 1.99223
1530000.0 ; 1.974165
1540000.0 ; 1.95702
1550000.0 ; 1.940713
1560000.0 ; 1.925198
1570000.0 ; 1.910481
1580000.0 ; 1.896644
1590000.0 ; 1.883915
1600000.0 ; 1.872837
1602000.0 ; 1.870913
1610000.0 ; 1.864794
1620000.0 ; 1.863871
1630000.0 ; 1.886312
1635000.0 ; 1.929691
1637500.0 ; 1.97425
1640000.0 ; 2.053215
1641063.0 ; 2.108236
1641594.0 ; 2.144877
1641860.0 ; 2.163322
1642125.0 ; 2.185141
1643188.0 ; 2.296242
1643719.0 ; 2.370742
1643985.0 ; 2.409647
1644250.0 ; 2.463221
1644782.0 ; 2.576117
1645313.0 ; 2.728128
1645844.0 ; 2.907598
1645977.0 ; 2.955383
1646110.0 ; 3.014703
1646375.0 ; 3.145024
1646907.0 ; 3.470948
1647438.0 ; 3.911498
1647969.0 ; 4.513052
1648102.0 ; 4.701398
1648235.0 ; 4.905807
1648500.0 ; 5.327563
1648875.0 ; 6.056419
1649250.0 ; 6.871753
1649625.0 ; 7.695738
1649813.0 ; 8.080254
1650000.0 ; 8.430071
1650125.0 ; 8.575966
1650250.0 ; 8.692056
1650500.0 ; 8.87316
1650969.0 ; 8.550055
1651438.0 ; 7.683749
1651907.0 ; 6.639288
1652141.0 ; 6.143213
1652375.0 ; 5.672662
1652844.0 ; 4.874966
1653079.0 ; 4.534728
1653313.0 ; 4.252665
1653548.0 ; 3.989229
1653782.0 ; 3.776672
1653899.0 ; 3.672886
1654016.0 ; 3.578884
1654250.0 ; 3.434059
1654719.0 ; 3.156963
1654954.0 ; 3.020904
1655188.0 ; 2.924954
1655657.0 ; 2.760238
1655891.0 ; 2.678345
1656008.0 ; 2.641286
1656125.0 ; 2.612274
1656594.0 ; 2.508241
1657063.0 ; 2.409617
1658000.0 ; 2.27226
1659000.0 ; 2.169205
1660000.0 ; 2.094757
1662500.0 ; 1.979749
1665000.0 ; 1.914751
1670000.0 ; 1.847919
1680000.0 ; 1.79267
1681250.0 ; 1.788589
1681875.0 ; 1.78668
1682032.0 ; 1.786213
1682188.0 ; 1.785774
1682500.0 ; 1.784906
1683750.0 ; 1.781664
1683907.0 ; 1.781278
1683985.0 ; 1.781094
1684063.0 ; 1.780925
1684375.0 ; 1.780302
1685000.0 ; 1.779087
1685513.0 ; 1.778485
1685769.0 ; 1.778197
1685897.0 ; 1.778059
1685961.0 ; 1.778014
1686025.0 ; 1.778014
1686154.0 ; 1.778139
1686282.0 ; 1.778304
1686538.0 ; 1.778637
1686794.0 ; 1.778971
1686922.0 ; 1.779199
1686986.0 ; 1.779481
1687050.0 ; 1.779999
1687115.0 ; 1.780724
1687179.0 ; 1.781519
1687307.0 ; 1.783146
1687563.0 ; 1.786405
1687819.0 ; 1.789709
1687851.0 ; 1.790232
1687883.0 ; 1.790964
1687915.0 ; 1.792147
1687931.0 ; 1.793016
1687947.0 ; 1.794136
1687963.0 ; 1.795557
1687979.0 ; 1.797323
1687995.0 ; 1.799463
1688011.0 ; 1.801993
1688027.0 ; 1.804908
1688043.0 ; 1.808189
1688075.0 ; 1.815692
1688108.0 ; 1.824399
1688140.0 ; 1.833395
1688204.0 ; 1.852023
1688332.0 ; 1.889678
1688588.0 ; 1.965025
1688652.0 ; 1.983927
1688684.0 ; 1.993493
1688716.0 ; 2.00328
1688732.0 ; 2.008324
1688748.0 ; 2.013518
1688764.0 ; 2.018918
1688780.0 ; 2.024592
1688796.0 ; 2.030633
1688812.0 ; 2.037163
1688828.0 ; 2.044354
1688844.0 ; 2.052436
1688852.0 ; 2.056906
1688860.0 ; 2.061725
1688868.0 ; 2.066947
1688876.0 ; 2.072636
1688884.0 ; 2.078861
1688892.0 ; 2.085699
1688900.0 ; 2.093235
1688908.0 ; 2.101558
1688916.0 ; 2.110766
1688924.0 ; 2.120955
1688940.0 ; 2.144684
1688956.0 ; 2.173532
1688972.0 ; 2.208201
1688988.0 ; 2.24924
1689004.0 ; 2.297
1689036.0 ; 2.413261
1689052.0 ; 2.481948
1689068.0 ; 2.558087
1689084.0 ; 2.642527
1689100.0 ; 2.736777
1689114.0 ; 2.829035
1689128.0 ; 2.932425
1689142.0 ; 3.049114
1689155.0 ; 3.171289
1689183.0 ; 3.486297
1689210.0 ; 3.859629
1689238.0 ; 4.30213
1689252.0 ; 4.531194
1689265.0 ; 4.739071
1689279.0 ; 4.948571
1689293.0 ; 5.133141
1689307.0 ; 5.282817
1689320.0 ; 5.382893
1689330.0 ; 5.43081
1689340.0 ; 5.45159
1689354.0 ; 5.433686
1689368.0 ; 5.361686
1689382.0 ; 5.239365
1689395.0 ; 5.086428
1689409.0 ; 4.887453
1689423.0 ; 4.662572
1689437.0 ; 4.422036
1689450.0 ; 4.193258
1689464.0 ; 3.949283
1689478.0 ; 3.714856
1689505.0 ; 3.308428
1689533.0 ; 2.966847
1689560.0 ; 2.716289
1689588.0 ; 2.527638
1689615.0 ; 2.399649
1689643.0 ; 2.30726
1689670.0 ; 2.244286
1689780.0 ; 2.092562
1689890.0 ; 1.973207
1689918.0 ; 1.945282
1689945.0 ; 1.920635
1689973.0 ; 1.898409
1690000.0 ; 1.880914
1690020.0 ; 1.870629
1690040.0 ; 1.862543
1690060.0 ; 1.856429
1690079.0 ; 1.852146
1690099.0 ; 1.848887
1690118.0 ; 1.846658
1690157.0 ; 1.843658
1690313.0 ; 1.836495
1690625.0 ; 1.823074
1690782.0 ; 1.81632
1690860.0 ; 1.812965
1690938.0 ; 1.809617
1690977.0 ; 1.807951
1691016.0 ; 1.806292
1691055.0 ; 1.804642
1691094.0 ; 1.802998
1691250.0 ; 1.796442
1691875.0 ; 1.770245
1691954.0 ; 1.76733
1692032.0 ; 1.765437
1692110.0 ; 1.764612
1692188.0 ; 1.76424
1692500.0 ; 1.763058
1693750.0 ; 1.758343
1693907.0 ; 1.757756
1693985.0 ; 1.757489
1694063.0 ; 1.757263
1694375.0 ; 1.756517
1695000.0 ; 1.755045
1695625.0 ; 1.753573
1695938.0 ; 1.752838
1696250.0 ; 1.752185
1697500.0 ; 1.749661
1698125.0 ; 1.748419
1698750.0 ; 1.74725
1700000.0 ; 1.744916
1705000.0 ; 1.736269
1710000.0 ; 1.728179
1720000.0 ; 1.712964
1730000.0 ; 1.698356
1740000.0 ; 1.683898
1750000.0 ; 1.669265
1760000.0 ; 1.654146
1770000.0 ; 1.638172
1780000.0 ; 1.620841
1790000.0 ; 1.601451
1800000.0 ; 1.579247
1810000.0 ; 1.555952
1814000.0 ; 1.550371
1820000.0 ; 1.571425
1822500.0 ; 1.618889
1823750.0 ; 1.665448
1825000.0 ; 1.740392
1826250.0 ; 1.870298
1826875.0 ; 1.960406
1827500.0 ; 2.088556
1828125.0 ; 2.241121
1828750.0 ; 2.451432
1829063.0 ; 2.568293
1829375.0 ; 2.721712
1830000.0 ; 3.036708
1831650.0 ; 4.122848
1832063.0 ; 4.378742
1832475.0 ; 4.538283
1832888.0 ; 4.694923
1833300.0 ; 4.754925
1834000.0 ; 4.655276
1835500.0 ; 4.064313
1837000.0 ; 3.453925
1837750.0 ; 3.217742
1838500.0 ; 3.019477
1839250.0 ; 2.852793
1840000.0 ; 2.715036
1841250.0 ; 2.541392
1842500.0 ; 2.411061
1845000.0 ; 2.232712
1847500.0 ; 2.123381
1850000.0 ; 2.050603
1855000.0 ; 1.968049
1860000.0 ; 1.931816
1862000.0 ; 1.925974
1870000.0 ; 1.943611
1875000.0 ; 1.991352
1880000.0 ; 2.075726
1884000.0 ; 2.181921
1887000.0 ; 2.292517
1890000.0 ; 2.430243
1900000.0 ; 3.035675
1903000.0 ; 3.146372
1906000.0 ; 3.16687
1908000.0 ; 3.118872
1910000.0 ; 3.034011
1915000.0 ; 2.745853
1920000.0 ; 2.466387
1925000.0 ; 2.251726
1930000.0 ; 2.094486
1935000.0 ; 1.982355
1940000.0 ; 1.899041
1950000.0 ; 1.788108
1960000.0 ; 1.717973
1970000.0 ; 1.669301
1980000.0 ; 1.632858
1990000.0 ; 1.603864
2000000.0 ; 1.579654
2020000.0 ; 1.539795
2040000.0 ; 1.506288
2060000.0 ; 1.475836
2080000.0 ; 1.446574
2100000.0 ; 1.417189
2120000.0 ; 1.386527
2140000.0 ; 1.353343
2160000.0 ; 1.316085
2180000.0 ; 1.272617
2200000.0 ; 1.21983
2210000.0 ; 1.188564
2220000.0 ; 1.153047
2230000.0 ; 1.112309
2240000.0 ; 1.065164
2250000.0 ; 1.010194
2260000.0 ; 0.9457579
2270000.0 ; 0.8700945
2280000.0 ; 0.7815776
2290000.0 ; 0.6792802
2300000.0 ; 0.5639983
2310000.0 ; 0.4398123
2320000.0 ; 0.3158282
2330000.0 ; 0.2068513
2335000.0 ; 0.1636682
2340000.0 ; 0.1309635
2345000.0 ; 0.1104418
2350000.0 ; 0.1031104
2355000.0 ; 0.1091281
2360000.0 ; 0.1277864
2365000.0 ; 0.1576274
2370000.0 ; 0.1966648
2380000.0 ; 0.2933154
2390000.0 ; 0.4006865
2400000.0 ; 0.506066
2410000.0 ; 0.6021854
2420000.0 ; 0.686063
2430000.0 ; 0.7573507
2440000.0 ; 0.8170233
2450000.0 ; 0.8665645
2460000.0 ; 0.9075326
2470000.0 ; 0.941364
2480000.0 ; 0.969301
2490000.0 ; 0.9923848
2500000.0 ; 1.011472
2510000.0 ; 1.027261
2520000.0 ; 1.040322
2530000.0 ; 1.051117
2540000.0 ; 1.060023
2550000.0 ; 1.06735
2560000.0 ; 1.073351
2570000.0 ; 1.078236
2580000.0 ; 1.082181
2590000.0 ; 1.08533
2600000.0 ; 1.087808
2620000.0 ; 1.091147
2640000.0 ; 1.092866
2660000.0 ; 1.093461
2680000.0 ; 1.093321
2700000.0 ; 1.092757
2720000.0 ; 1.092036
2740000.0 ; 1.091395
2760000.0 ; 1.091063
2780000.0 ; 1.091275
2800000.0 ; 1.092301
2820000.0 ; 1.094484
2840000.0 ; 1.098384
2860000.0 ; 1.105413
2880000.0 ; 1.126966
2881000.0 ; 1.130156
2882000.0 ; 1.134168
2883000.0 ; 1.139417
2884000.0 ; 1.14665
2885000.0 ; 1.157368
2886000.0 ; 1.175079
2887000.0 ; 1.2103
2888000.0 ; 1.313635
2888800.0 ; 1.850835
2888850.0 ; 1.963866
2888900.0 ; 2.105304
2888950.0 ; 2.281303
2889000.0 ; 2.493718
2889050.0 ; 2.728324
2889100.0 ; 2.931705
2889150.0 ; 2.995116
2889200.0 ; 2.814353
2889250.0 ; 2.425035
2889300.0 ; 1.991318
2889350.0 ; 1.63762
2889400.0 ; 1.390802
2889450.0 ; 1.229982
2889500.0 ; 1.127789
2889550.0 ; 1.063301
2889600.0 ; 1.022718
2890000.0 ; 0.9678549
2892000.0 ; 1.046947
2894000.0 ; 1.071718
2896000.0 ; 1.083344
2898000.0 ; 1.090339
2900000.0 ; 1.095193
2905000.0 ; 1.103241
2910000.0 ; 1.108872
2915000.0 ; 1.113591
2920000.0 ; 1.117947
2925000.0 ; 1.122193
2930000.0 ; 1.126465
2935000.0 ; 1.130849
2940000.0 ; 1.135403
2945000.0 ; 1.140175
2950000.0 ; 1.145203
2955000.0 ; 1.150525
2960000.0 ; 1.156181
2965000.0 ; 1.162212
2970000.0 ; 1.168671
2975000.0 ; 1.175629
2980000.0 ; 1.18319
2985000.0 ; 1.191534
2990000.0 ; 1.201024
2995000.0 ; 1.212593
3000000.0 ; 1.229825
3001000.0 ; 1.235119
3002000.0 ; 1.241883
3003000.0 ; 1.251232
3004000.0 ; 1.265807
3005000.0 ; 1.293641
3006000.0 ; 1.374804
3006500.0 ; 1.525421
3006600.0 ; 1.592054
3006700.0 ; 1.689461
3006800.0 ; 1.840301
3006900.0 ; 2.088149
3007000.0 ; 2.500792
3007100.0 ; 3.011519
3007200.0 ; 2.857391
3007300.0 ; 2.011786
3007400.0 ; 1.492624
3007500.0 ; 1.278556
3008000.0 ; 1.135104
3010000.0 ; 1.184749
3020000.0 ; 1.238057
3030000.0 ; 1.266167
3040000.0 ; 1.294432
3050000.0 ; 1.325114
3060000.0 ; 1.359069
3070000.0 ; 1.396885
3080000.0 ; 1.439084
3090000.0 ; 1.486176
3100000.0 ; 1.538666
3110000.0 ; 1.59705
3120000.0 ; 1.661798
3130000.0 ; 1.733317
3140000.0 ; 1.811923
3150000.0 ; 1.897787
3160000.0 ; 1.990892
3170000.0 ; 2.091017
